t_name,surface,draw_size,t_level,t_date,w_name,w_hand,w_ht,w_ioc,w_age,l_name,l_hand,l_ht,l_ioc,l_age,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,w_rank,w_rankpoints,l_rank,l_rankpoints,league,t_year,t_month,w_score,l_score,win,loss
Monte Carlo Masters,Clay,64,M,2002-04-15,Carlos Moya,R,190.0,ESP,25.6317590691,Alex Corretja,R,180.0,ESP,28.0109514031,3,R16,95.0,2.0,2.0,65.0,41.0,31.0,11.0,9.0,4.0,5.0,0.0,5.0,68.0,36.0,19.0,16.0,10.0,8.0,13.0,26.0,1150.0,19.0,1445.0,atp,2002,4,13,6,1,1
Monte Carlo Masters,Clay,64,M,2002-04-15,Marat Safin,R,193.0,RUS,22.2149212868,David Nalbandian,R,180.0,ARG,20.2847364819,3,R16,159.0,7.0,2.0,92.0,50.0,37.0,23.0,14.0,2.0,3.0,2.0,0.0,110.0,69.0,35.0,25.0,13.0,8.0,13.0,6.0,2500.0,35.0,977.0,atp,2002,4,18,10,1,1
Monte Carlo Masters,Clay,64,M,2002-04-15,Tim Henman,R,185.0,GBR,27.6057494867,Juan Ignacio Chela,R,190.0,ARG,22.6255989049,3,R16,131.0,1.0,3.0,100.0,61.0,41.0,23.0,15.0,6.0,8.0,0.0,4.0,86.0,40.0,27.0,25.0,15.0,4.0,9.0,5.0,2545.0,28.0,1140.0,atp,2002,4,18,13,1,1
Monte Carlo Masters,Clay,64,M,2002-04-15,Thomas Johansson,R,180.0,SWE,27.06091718,Andrei Pavel,R,183.0,ROU,28.2135523614,3,R16,123.0,2.0,1.0,92.0,44.0,33.0,22.0,15.0,2.0,6.0,4.0,1.0,83.0,58.0,35.0,16.0,14.0,3.0,6.0,9.0,2245.0,30.0,1125.0,atp,2002,4,14,15,1,1
Monte Carlo Masters,Clay,64,M,2002-04-15,Sebastien Grosjean,R,175.0,FRA,23.8795345654,Jiri Novak,R,190.0,CZE,27.0663928816,3,R16,76.0,0.0,0.0,63.0,32.0,25.0,20.0,10.0,1.0,1.0,2.0,2.0,57.0,31.0,25.0,9.0,9.0,3.0,5.0,8.0,2260.0,15.0,1740.0,atp,2002,4,13,7,1,1
Monte Carlo Masters,Clay,64,M,2002-04-15,Albert Costa,R,180.0,ESP,26.8062970568,Alberto Martin,R,175.0,ESP,23.65229295,3,R16,87.0,4.0,0.0,55.0,41.0,33.0,8.0,11.0,0.0,1.0,1.0,4.0,65.0,45.0,30.0,8.0,10.0,4.0,7.0,29.0,1130.0,37.0,963.0,atp,2002,4,13,8,1,1
Monte Carlo Masters,Clay,64,M,2002-04-15,Tommy Haas,R,188.0,GER,24.0328542094,Andy Roddick,R,188.0,USA,19.6249144422,3,R16,74.0,12.0,4.0,57.0,29.0,25.0,15.0,9.0,4.0,4.0,1.0,2.0,66.0,34.0,21.0,14.0,8.0,7.0,10.0,7.0,2475.0,13.0,1845.0,atp,2002,4,12,5,1,1
Monte Carlo Masters,Clay,64,M,2002-04-15,Juan Carlos Ferrero,R,183.0,ESP,22.1711156742,Marcelo Rios,L,175.0,CHI,26.302532512,3,R16,36.0,3.0,1.0,24.0,10.0,6.0,12.0,4.0,0.0,0.0,0.0,1.0,30.0,13.0,6.0,5.0,4.0,2.0,6.0,4.0,2560.0,23.0,1290.0,atp,2002,4,8,0,1,1
Monte Carlo Masters,Clay,64,M,2002-04-15,Carlos Moya,R,190.0,ESP,25.6317590691,Marat Safin,R,193.0,RUS,22.2149212868,3,QF,158.0,6.0,3.0,116.0,70.0,51.0,17.0,13.0,13.0,16.0,2.0,4.0,114.0,59.0,35.0,30.0,14.0,11.0,15.0,26.0,1150.0,6.0,2500.0,atp,2002,4,15,13,1,1
Monte Carlo Masters,Clay,64,M,2002-04-15,Tim Henman,R,185.0,GBR,27.6057494867,Thomas Johansson,R,180.0,SWE,27.06091718,3,QF,160.0,6.0,3.0,119.0,68.0,48.0,20.0,15.0,10.0,15.0,2.0,2.0,87.0,42.0,25.0,29.0,15.0,2.0,6.0,5.0,2545.0,9.0,2245.0,atp,2002,4,15,16,1,1
Monte Carlo Masters,Clay,64,M,2002-04-15,Sebastien Grosjean,R,175.0,FRA,23.8795345654,Albert Costa,R,180.0,ESP,26.8062970568,3,QF,66.0,4.0,1.0,58.0,36.0,26.0,14.0,9.0,5.0,5.0,2.0,1.0,53.0,35.0,21.0,11.0,9.0,0.0,3.0,8.0,2260.0,29.0,1130.0,atp,2002,4,12,6,1,1
Monte Carlo Masters,Clay,64,M,2002-04-15,Juan Carlos Ferrero,R,183.0,ESP,22.1711156742,Tommy Haas,R,188.0,GER,24.0328542094,3,QF,72.0,4.0,1.0,43.0,25.0,20.0,8.0,8.0,3.0,5.0,0.0,2.0,51.0,26.0,12.0,9.0,8.0,4.0,10.0,4.0,2560.0,7.0,2475.0,atp,2002,4,12,4,1,1
Monte Carlo Masters,Clay,64,M,2002-04-15,Carlos Moya,R,190.0,ESP,25.6317590691,Tim Henman,R,185.0,GBR,27.6057494867,3,SF,131.0,1.0,4.0,99.0,61.0,38.0,18.0,16.0,6.0,12.0,2.0,3.0,107.0,78.0,42.0,13.0,15.0,9.0,16.0,26.0,1150.0,5.0,2545.0,atp,2002,4,17,14,1,1
Monte Carlo Masters,Clay,64,M,2002-04-15,Juan Carlos Ferrero,R,183.0,ESP,22.1711156742,Sebastien Grosjean,R,175.0,FRA,23.8795345654,3,SF,96.0,1.0,0.0,64.0,43.0,27.0,12.0,11.0,1.0,4.0,2.0,1.0,66.0,34.0,22.0,13.0,11.0,5.0,10.0,4.0,2560.0,8.0,2260.0,atp,2002,4,13,9,1,1
Monte Carlo Masters,Clay,64,M,2002-04-15,Juan Carlos Ferrero,R,183.0,ESP,22.1711156742,Carlos Moya,R,190.0,ESP,25.6317590691,5,F,119.0,2.0,1.0,91.0,62.0,50.0,17.0,16.0,4.0,5.0,4.0,1.0,84.0,45.0,28.0,23.0,15.0,1.0,5.0,4.0,2560.0,26.0,1150.0,atp,2002,4,19,12,1,1
Hamburg Masters,Clay,64,M,2002-05-13,Lleyton Hewitt,R,180.0,AUS,21.2128678987,Philipp Kohlschreiber,R,178.0,GER,18.5735797399,3,R64,105.0,1.0,2.0,70.0,47.0,30.0,13.0,11.0,2.0,4.0,5.0,1.0,76.0,37.0,24.0,18.0,11.0,5.0,9.0,1.0,4595.0,426.0,63.0,atp,2002,5,13,9,1,1
Hamburg Masters,Clay,64,M,2002-05-13,Bjorn Phau,R,175.0,GER,22.6064339493,Albert Portas,R,188.0,ESP,28.4900752909,3,R64,83.0,7.0,1.0,63.0,31.0,22.0,21.0,9.0,5.0,5.0,4.0,3.0,70.0,43.0,27.0,12.0,9.0,5.0,8.0,138.0,293.0,32.0,1010.0,atp,2002,5,12,6,1,1
Hamburg Masters,Clay,64,M,2002-05-13,Felix Mantilla,R,180.0,ESP,27.635865845300003,Thomas Enqvist,R,190.0,SWE,28.167008898,3,R64,103.0,6.0,1.0,77.0,47.0,33.0,17.0,11.0,3.0,5.0,5.0,6.0,85.0,38.0,28.0,22.0,11.0,4.0,7.0,51.0,760.0,22.0,1340.0,atp,2002,5,13,10,1,1
Hamburg Masters,Clay,64,M,2002-05-13,Jiri Novak,R,190.0,CZE,27.1430527036,James Blake,R,185.0,USA,22.3737166324,3,R64,64.0,2.0,0.0,65.0,44.0,31.0,12.0,10.0,7.0,9.0,3.0,1.0,58.0,32.0,19.0,13.0,10.0,1.0,5.0,15.0,1860.0,38.0,962.0,atp,2002,5,13,8,1,1
Hamburg Masters,Clay,64,M,2002-05-13,David Sanchez,R,183.0,ESP,24.0629705681,Fernando Meligeni,L,180.0,BRA,31.0855578371,3,R64,79.0,1.0,3.0,61.0,42.0,28.0,12.0,8.0,6.0,6.0,0.0,3.0,53.0,31.0,19.0,9.0,8.0,7.0,11.0,72.0,558.0,56.0,704.0,atp,2002,5,12,4,1,1
Hamburg Masters,Clay,64,M,2002-05-13,Juan Ignacio Chela,R,190.0,ARG,22.7022587269,Mark Philippoussis,R,196.0,AUS,25.5112936345,3,R64,84.0,4.0,3.0,67.0,40.0,31.0,12.0,10.0,6.0,7.0,3.0,4.0,57.0,34.0,26.0,8.0,10.0,1.0,4.0,25.0,1219.0,132.0,310.0,atp,2002,5,12,8,1,1
Hamburg Masters,Clay,64,M,2002-05-13,Alberto Martin,R,175.0,ESP,23.7289527721,David Nalbandian,R,180.0,ARG,20.3613963039,3,R64,93.0,0.0,0.0,55.0,32.0,20.0,13.0,9.0,7.0,10.0,0.0,2.0,89.0,45.0,28.0,15.0,10.0,11.0,17.0,48.0,778.0,31.0,1056.0,atp,2002,5,12,7,1,1
Hamburg Masters,Clay,64,M,2002-05-13,Marat Safin,R,193.0,RUS,22.291581108800003,Davide Sanguinetti,R,188.0,ITA,29.7138945927,3,R64,73.0,4.0,2.0,64.0,45.0,35.0,7.0,10.0,3.0,4.0,4.0,1.0,62.0,37.0,23.0,13.0,9.0,5.0,8.0,5.0,2620.0,52.0,742.0,atp,2002,5,12,7,1,1
Hamburg Masters,Clay,64,M,2002-05-13,Albert Costa,R,180.0,ESP,26.8829568789,Juan Carlos Ferrero,R,183.0,ESP,22.2477754962,3,R64,129.0,3.0,4.0,80.0,45.0,30.0,14.0,13.0,2.0,7.0,3.0,3.0,85.0,52.0,28.0,14.0,14.0,1.0,7.0,19.0,1485.0,9.0,2300.0,atp,2002,5,14,13,1,1
Hamburg Masters,Clay,64,M,2002-05-13,Stefan Koubek,L,175.0,AUT,25.3579739904,Antony Dupuis,R,185.0,FRA,29.2128678987,3,R64,73.0,7.0,6.0,60.0,38.0,28.0,10.0,10.0,3.0,5.0,1.0,6.0,69.0,45.0,27.0,6.0,9.0,3.0,8.0,53.0,730.0,83.0,471.0,atp,2002,5,13,6,1,1
Hamburg Masters,Clay,64,M,2002-05-13,Wayne Ferreira,R,185.0,RSA,30.6584531143,Olivier Rochus,R,168.0,BEL,21.3141683778,3,R64,112.0,16.0,2.0,105.0,56.0,41.0,27.0,16.0,4.0,6.0,3.0,3.0,99.0,67.0,42.0,23.0,16.0,1.0,3.0,50.0,770.0,69.0,571.0,atp,2002,5,17,16,1,1
Hamburg Masters,Clay,64,M,2002-05-13,Younes El Aynaoui,R,193.0,MAR,30.6666666667,Fabrice Santoro,R,178.0,FRA,29.4236824093,3,R64,80.0,6.0,3.0,63.0,39.0,33.0,11.0,11.0,1.0,3.0,1.0,3.0,71.0,48.0,30.0,10.0,10.0,1.0,4.0,18.0,1545.0,23.0,1330.0,atp,2002,5,13,9,1,1
Hamburg Masters,Clay,64,M,2002-05-13,Sebastien Grosjean,R,175.0,FRA,23.9561943874,Jan Michael Gambill,R,190.0,USA,24.9418206708,3,R64,79.0,1.0,1.0,57.0,39.0,25.0,11.0,8.0,4.0,5.0,1.0,3.0,47.0,26.0,14.0,8.0,8.0,1.0,6.0,10.0,2260.0,45.0,800.0,atp,2002,5,12,4,1,1
Hamburg Masters,Clay,64,M,2002-05-13,Tommy Robredo,R,180.0,ESP,20.0328542094,Franco Squillari,L,183.0,ARG,26.7241615332,3,R64,82.0,1.0,1.0,56.0,41.0,25.0,10.0,10.0,3.0,6.0,0.0,9.0,70.0,33.0,21.0,16.0,11.0,4.0,9.0,35.0,995.0,63.0,620.0,atp,2002,5,12,9,1,1
Hamburg Masters,Clay,64,M,2002-05-13,Sjeng Schalken,R,193.0,NED,25.6755646817,Michel Kratochvil,R,185.0,SUI,23.099247091,3,R64,83.0,2.0,2.0,57.0,36.0,27.0,14.0,10.0,2.0,3.0,1.0,3.0,65.0,39.0,26.0,12.0,10.0,4.0,7.0,34.0,1000.0,47.0,785.0,atp,2002,5,12,8,1,1
Hamburg Masters,Clay,64,M,2002-05-13,Tommy Haas,R,188.0,GER,24.1095140315,Lars Burgsmuller,R,183.0,GER,26.4339493498,3,R64,71.0,2.0,2.0,39.0,28.0,23.0,5.0,7.0,2.0,3.0,0.0,4.0,76.0,38.0,20.0,12.0,7.0,11.0,17.0,2.0,2840.0,78.0,504.0,atp,2002,5,12,2,1,1
Hamburg Masters,Clay,64,M,2002-05-13,Thomas Johansson,R,180.0,SWE,27.1375770021,Jonas Bjorkman,R,183.0,SWE,30.1382614648,3,R64,142.0,5.0,4.0,102.0,64.0,39.0,21.0,15.0,5.0,9.0,7.0,4.0,99.0,52.0,36.0,18.0,15.0,9.0,16.0,8.0,2365.0,57.0,695.0,atp,2002,5,18,13,1,1
Hamburg Masters,Clay,64,M,2002-05-13,Mariano Zabaleta,R,183.0,ARG,24.2026009582,Arnaud Clement,R,173.0,FRA,24.4024640657,3,R64,105.0,4.0,1.0,69.0,43.0,26.0,14.0,10.0,6.0,9.0,3.0,6.0,76.0,46.0,28.0,10.0,10.0,10.0,15.0,61.0,648.0,46.0,785.0,atp,2002,5,12,8,1,1
Hamburg Masters,Clay,64,M,2002-05-13,Carlos Moya,R,190.0,ESP,25.7084188912,Mikhail Youzhny,R,183.0,RUS,19.8822724162,3,R64,121.0,0.0,3.0,89.0,62.0,40.0,13.0,14.0,4.0,8.0,2.0,2.0,85.0,55.0,37.0,12.0,13.0,7.0,11.0,20.0,1415.0,66.0,583.0,atp,2002,5,14,13,1,1
Hamburg Masters,Clay,64,M,2002-05-13,Max Mirnyi,R,196.0,BLR,24.8514715948,Pete Sampras,R,185.0,USA,30.7515400411,3,R64,60.0,7.0,3.0,49.0,29.0,25.0,15.0,10.0,0.0,0.0,6.0,5.0,49.0,23.0,19.0,11.0,9.0,0.0,2.0,39.0,960.0,11.0,1940.0,atp,2002,5,12,7,1,1
Hamburg Masters,Clay,64,M,2002-05-13,Andy Roddick,R,188.0,USA,19.7015742642,Todd Martin,R,198.0,USA,31.8466803559,3,R64,81.0,6.0,2.0,62.0,32.0,29.0,16.0,10.0,3.0,4.0,5.0,5.0,67.0,41.0,28.0,12.0,10.0,3.0,6.0,13.0,1895.0,41.0,835.0,atp,2002,5,13,8,1,1
Hamburg Masters,Clay,64,M,2002-05-13,Rainer Schuettler,R,180.0,GER,26.0479123888,Ivan Ljubicic,R,193.0,CRO,23.151266256,3,R64,127.0,6.0,3.0,82.0,44.0,35.0,20.0,15.0,1.0,4.0,9.0,0.0,103.0,58.0,40.0,23.0,16.0,7.0,11.0,28.0,1175.0,33.0,1009.0,atp,2002,5,16,15,1,1
Hamburg Masters,Clay,64,M,2002-05-13,Julien Boutter,R,190.0,FRA,28.1040383299,Albert Montanes,R,175.0,ESP,21.4592744695,3,R64,74.0,10.0,4.0,66.0,26.0,23.0,27.0,11.0,3.0,3.0,0.0,0.0,59.0,47.0,35.0,8.0,11.0,2.0,3.0,60.0,665.0,54.0,728.0,atp,2002,5,13,10,1,1
Hamburg Masters,Clay,64,M,2002-05-13,Alex Corretja,R,180.0,ESP,28.0876112252,Yevgeny Kafelnikov,R,190.0,RUS,28.2299794661,3,R64,65.0,8.0,1.0,53.0,31.0,25.0,13.0,8.0,2.0,2.0,2.0,3.0,45.0,26.0,13.0,7.0,7.0,1.0,5.0,21.0,1395.0,4.0,2675.0,atp,2002,5,12,3,1,1
Hamburg Masters,Clay,64,M,2002-05-13,Tim Henman,R,185.0,GBR,27.6824093087,Nicolas Escude,R,185.0,FRA,26.1081451061,3,R64,75.0,2.0,0.0,48.0,29.0,23.0,13.0,9.0,1.0,2.0,3.0,4.0,56.0,30.0,19.0,12.0,9.0,1.0,5.0,6.0,2615.0,27.0,1180.0,atp,2002,5,12,6,1,1
Hamburg Masters,Clay,64,M,2002-05-13,Adrian Voinea,R,185.0,ROU,27.7672826831,Attila Savolt,R,183.0,HUN,26.2669404517,3,R64,117.0,3.0,2.0,73.0,35.0,25.0,22.0,12.0,2.0,4.0,4.0,5.0,82.0,48.0,33.0,14.0,12.0,3.0,7.0,67.0,583.0,70.0,564.0,atp,2002,5,14,10,1,1
Hamburg Masters,Clay,64,M,2002-05-13,Bohdan Ulihrach,R,188.0,CZE,27.2169746749,Hicham Arazi,L,175.0,MAR,28.5639972621,3,R64,22.0,1.0,0.0,12.0,10.0,7.0,2.0,2.0,2.0,2.0,0.0,0.0,10.0,6.0,0.0,2.0,2.0,1.0,3.0,42.0,835.0,40.0,860.0,atp,2002,5,4,3,1,1
Hamburg Masters,Clay,64,M,2002-05-13,Roger Federer,R,185.0,SUI,20.7611225188,Nicolas Lapentti,R,188.0,ECU,25.7467488022,3,R64,81.0,5.0,1.0,71.0,50.0,28.0,13.0,8.0,14.0,16.0,2.0,4.0,63.0,35.0,20.0,7.0,9.0,4.0,10.0,14.0,1885.0,29.0,1160.0,atp,2002,5,12,5,1,1
Hamburg Masters,Clay,64,M,2002-05-13,Guillermo Canas,R,185.0,ARG,24.462696783,Xavier Malisse,R,185.0,BEL,21.8151950719,3,R64,109.0,0.0,1.0,80.0,48.0,30.0,18.0,12.0,6.0,9.0,2.0,4.0,83.0,50.0,31.0,13.0,13.0,4.0,9.0,16.0,1645.0,37.0,965.0,atp,2002,5,14,11,1,1
Hamburg Masters,Clay,64,M,2002-05-13,Fernando Gonzalez,R,183.0,CHI,21.787816564,Christian Vinck,L,183.0,GER,26.6913073238,3,R64,85.0,6.0,5.0,73.0,41.0,31.0,18.0,11.0,3.0,4.0,0.0,1.0,65.0,37.0,22.0,15.0,11.0,3.0,6.0,44.0,814.0,229.0,152.0,atp,2002,5,13,9,1,1
Hamburg Masters,Clay,64,M,2002-05-13,Andrei Pavel,R,183.0,ROU,28.2902121834,Wayne Arthurs,L,190.0,AUS,31.1540041068,3,R64,71.0,1.0,0.0,48.0,35.0,29.0,11.0,10.0,0.0,0.0,6.0,7.0,68.0,36.0,28.0,13.0,10.0,5.0,7.0,26.0,1195.0,93.0,415.0,atp,2002,5,12,8,1,1
Hamburg Masters,Clay,64,M,2002-05-13,Gustavo Kuerten,R,190.0,BRA,25.6700889802,Nicolas Kiefer,R,183.0,GER,24.8542094456,3,R64,84.0,2.0,0.0,66.0,40.0,22.0,14.0,11.0,5.0,9.0,7.0,7.0,56.0,21.0,19.0,11.0,11.0,3.0,9.0,7.0,2495.0,58.0,670.0,atp,2002,5,13,9,1,1
Hamburg Masters,Clay,64,M,2002-05-13,Lleyton Hewitt,R,180.0,AUS,21.2128678987,Bjorn Phau,R,175.0,GER,22.6064339493,3,R32,76.0,3.0,2.0,49.0,31.0,22.0,8.0,9.0,0.0,3.0,2.0,2.0,57.0,30.0,16.0,8.0,9.0,11.0,17.0,1.0,4595.0,138.0,293.0,atp,2002,5,12,6,1,1
Hamburg Masters,Clay,64,M,2002-05-13,Jiri Novak,R,190.0,CZE,27.1430527036,Felix Mantilla,R,180.0,ESP,27.635865845300003,3,R32,60.0,3.0,0.0,49.0,32.0,25.0,8.0,7.0,3.0,3.0,1.0,2.0,51.0,25.0,9.0,13.0,7.0,4.0,9.0,15.0,1860.0,51.0,760.0,atp,2002,5,12,2,1,1
Hamburg Masters,Clay,64,M,2002-05-13,Juan Ignacio Chela,R,190.0,ARG,22.7022587269,David Sanchez,R,183.0,ESP,24.0629705681,3,R32,132.0,3.0,5.0,76.0,40.0,29.0,16.0,12.0,5.0,9.0,1.0,3.0,109.0,70.0,43.0,15.0,12.0,12.0,17.0,25.0,1219.0,72.0,558.0,atp,2002,5,13,11,1,1
Hamburg Masters,Clay,64,M,2002-05-13,Marat Safin,R,193.0,RUS,22.291581108800003,Alberto Martin,R,175.0,ESP,23.7289527721,3,R32,88.0,2.0,0.0,58.0,28.0,19.0,15.0,9.0,3.0,5.0,0.0,1.0,63.0,43.0,24.0,6.0,9.0,3.0,8.0,5.0,2620.0,48.0,778.0,atp,2002,5,12,6,1,1
Hamburg Masters,Clay,64,M,2002-05-13,Stefan Koubek,L,175.0,AUT,25.3579739904,Albert Costa,R,180.0,ESP,26.8829568789,3,R32,111.0,7.0,3.0,77.0,49.0,34.0,21.0,12.0,8.0,9.0,1.0,2.0,79.0,50.0,34.0,17.0,12.0,1.0,3.0,53.0,730.0,19.0,1485.0,atp,2002,5,14,11,1,1
Hamburg Masters,Clay,64,M,2002-05-13,Younes El Aynaoui,R,193.0,MAR,30.6666666667,Wayne Ferreira,R,185.0,RSA,30.6584531143,3,R32,101.0,6.0,1.0,77.0,46.0,34.0,22.0,11.0,5.0,6.0,3.0,0.0,70.0,35.0,27.0,21.0,10.0,4.0,6.0,18.0,1545.0,50.0,770.0,atp,2002,5,13,9,1,1
Hamburg Masters,Clay,64,M,2002-05-13,Tommy Robredo,R,180.0,ESP,20.0328542094,Sebastien Grosjean,R,175.0,FRA,23.9561943874,3,R32,103.0,1.0,1.0,77.0,52.0,31.0,15.0,12.0,3.0,6.0,1.0,1.0,76.0,44.0,25.0,16.0,12.0,8.0,13.0,35.0,995.0,10.0,2260.0,atp,2002,5,14,10,1,1
Hamburg Masters,Clay,64,M,2002-05-13,Tommy Haas,R,188.0,GER,24.1095140315,Sjeng Schalken,R,193.0,NED,25.6755646817,3,R32,86.0,4.0,2.0,68.0,44.0,33.0,8.0,11.0,6.0,9.0,0.0,1.0,67.0,44.0,27.0,8.0,10.0,5.0,10.0,2.0,2840.0,34.0,1000.0,atp,2002,5,13,8,1,1
Hamburg Masters,Clay,64,M,2002-05-13,Mariano Zabaleta,R,183.0,ARG,24.2026009582,Thomas Johansson,R,180.0,SWE,27.1375770021,3,R32,77.0,4.0,0.0,55.0,34.0,26.0,13.0,9.0,2.0,2.0,0.0,0.0,58.0,45.0,25.0,7.0,9.0,4.0,7.0,61.0,648.0,8.0,2365.0,atp,2002,5,12,6,1,1
Hamburg Masters,Clay,64,M,2002-05-13,Max Mirnyi,R,196.0,BLR,24.8514715948,Carlos Moya,R,190.0,ESP,25.7084188912,3,R32,91.0,11.0,5.0,78.0,49.0,39.0,19.0,12.0,4.0,5.0,2.0,2.0,72.0,44.0,36.0,17.0,12.0,1.0,2.0,39.0,960.0,20.0,1415.0,atp,2002,5,14,12,1,1
Hamburg Masters,Clay,64,M,2002-05-13,Andy Roddick,R,188.0,USA,19.7015742642,Rainer Schuettler,R,180.0,GER,26.0479123888,3,R32,79.0,2.0,3.0,63.0,31.0,24.0,16.0,10.0,4.0,6.0,5.0,1.0,65.0,41.0,26.0,10.0,10.0,4.0,8.0,13.0,1895.0,28.0,1175.0,atp,2002,5,12,8,1,1
Hamburg Masters,Clay,64,M,2002-05-13,Julien Boutter,R,190.0,FRA,28.1040383299,Alex Corretja,R,180.0,ESP,28.0876112252,3,R32,139.0,8.0,4.0,96.0,52.0,36.0,27.0,16.0,4.0,7.0,3.0,6.0,104.0,67.0,44.0,17.0,16.0,9.0,14.0,60.0,665.0,21.0,1395.0,atp,2002,5,18,14,1,1
Hamburg Masters,Clay,64,M,2002-05-13,Adrian Voinea,R,185.0,ROU,27.7672826831,Tim Henman,R,185.0,GBR,27.6824093087,3,R32,151.0,3.0,1.0,107.0,48.0,30.0,30.0,15.0,3.0,9.0,1.0,4.0,109.0,65.0,43.0,20.0,15.0,7.0,12.0,67.0,583.0,6.0,2615.0,atp,2002,5,15,16,1,1
Hamburg Masters,Clay,64,M,2002-05-13,Roger Federer,R,185.0,SUI,20.7611225188,Bohdan Ulihrach,R,188.0,CZE,27.2169746749,3,R32,42.0,4.0,2.0,37.0,18.0,14.0,12.0,7.0,1.0,2.0,2.0,2.0,47.0,25.0,11.0,9.0,8.0,6.0,12.0,14.0,1885.0,42.0,835.0,atp,2002,5,12,3,1,1
Hamburg Masters,Clay,64,M,2002-05-13,Guillermo Canas,R,185.0,ARG,24.462696783,Fernando Gonzalez,R,183.0,CHI,21.787816564,3,R32,115.0,4.0,6.0,85.0,57.0,39.0,13.0,13.0,7.0,11.0,1.0,10.0,104.0,57.0,32.0,23.0,13.0,10.0,15.0,16.0,1645.0,44.0,814.0,atp,2002,5,15,12,1,1
Hamburg Masters,Clay,64,M,2002-05-13,Gustavo Kuerten,R,190.0,BRA,25.6700889802,Andrei Pavel,R,183.0,ROU,28.2902121834,3,R32,80.0,9.0,0.0,70.0,39.0,33.0,15.0,11.0,7.0,9.0,0.0,3.0,62.0,48.0,29.0,7.0,10.0,1.0,4.0,7.0,2495.0,26.0,1195.0,atp,2002,5,13,9,1,1
Hamburg Masters,Clay,64,M,2002-05-13,Lleyton Hewitt,R,180.0,AUS,21.2128678987,Jiri Novak,R,190.0,CZE,27.1430527036,3,R16,100.0,8.0,0.0,83.0,50.0,36.0,17.0,9.0,10.0,10.0,2.0,0.0,64.0,41.0,25.0,13.0,10.0,5.0,8.0,1.0,4595.0,15.0,1860.0,atp,2002,5,12,7,1,1
Hamburg Masters,Clay,64,M,2002-05-13,Marat Safin,R,193.0,RUS,22.291581108800003,Juan Ignacio Chela,R,190.0,ARG,22.7022587269,3,R16,110.0,6.0,1.0,79.0,48.0,36.0,16.0,12.0,2.0,3.0,2.0,4.0,83.0,40.0,32.0,19.0,12.0,4.0,6.0,5.0,2620.0,25.0,1219.0,atp,2002,5,14,11,1,1
Hamburg Masters,Clay,64,M,2002-05-13,Stefan Koubek,L,175.0,AUT,25.3579739904,Younes El Aynaoui,R,193.0,MAR,30.6666666667,3,R16,83.0,0.0,4.0,64.0,43.0,29.0,11.0,10.0,0.0,3.0,3.0,4.0,63.0,37.0,23.0,9.0,10.0,3.0,8.0,53.0,730.0,18.0,1545.0,atp,2002,5,13,8,1,1
Hamburg Masters,Clay,64,M,2002-05-13,Tommy Robredo,R,180.0,ESP,20.0328542094,Tommy Haas,R,188.0,GER,24.1095140315,3,R16,88.0,1.0,1.0,59.0,45.0,27.0,10.0,10.0,1.0,3.0,5.0,2.0,67.0,40.0,29.0,8.0,10.0,4.0,8.0,35.0,995.0,2.0,2840.0,atp,2002,5,12,8,1,1
Hamburg Masters,Clay,64,M,2002-05-13,Max Mirnyi,R,196.0,BLR,24.8514715948,Mariano Zabaleta,R,183.0,ARG,24.2026009582,3,R16,110.0,9.0,6.0,95.0,60.0,42.0,16.0,14.0,10.0,13.0,1.0,1.0,67.0,39.0,27.0,20.0,13.0,5.0,8.0,39.0,960.0,61.0,648.0,atp,2002,5,14,13,1,1
Hamburg Masters,Clay,64,M,2002-05-13,Julien Boutter,R,190.0,FRA,28.1040383299,Andy Roddick,R,188.0,USA,19.7015742642,3,R16,79.0,9.0,6.0,63.0,33.0,27.0,18.0,11.0,0.0,0.0,5.0,1.0,63.0,34.0,27.0,14.0,10.0,5.0,7.0,60.0,665.0,13.0,1895.0,atp,2002,5,13,8,1,1
Hamburg Masters,Clay,64,M,2002-05-13,Roger Federer,R,185.0,SUI,20.7611225188,Adrian Voinea,R,185.0,ROU,27.7672826831,3,R16,71.0,2.0,1.0,64.0,39.0,30.0,14.0,11.0,1.0,2.0,2.0,3.0,61.0,30.0,22.0,16.0,11.0,3.0,6.0,14.0,1885.0,67.0,583.0,atp,2002,5,13,9,1,1
Hamburg Masters,Clay,64,M,2002-05-13,Gustavo Kuerten,R,190.0,BRA,25.6700889802,Guillermo Canas,R,185.0,ARG,24.462696783,3,R16,85.0,2.0,2.0,68.0,37.0,26.0,19.0,10.0,3.0,4.0,3.0,3.0,67.0,39.0,26.0,12.0,10.0,7.0,11.0,7.0,2495.0,16.0,1645.0,atp,2002,5,13,7,1,1
Hamburg Masters,Clay,64,M,2002-05-13,Marat Safin,R,193.0,RUS,22.291581108800003,Lleyton Hewitt,R,180.0,AUS,21.2128678987,3,QF,56.0,5.0,1.0,39.0,25.0,23.0,9.0,8.0,0.0,0.0,1.0,3.0,46.0,29.0,19.0,4.0,8.0,3.0,7.0,5.0,2620.0,1.0,4595.0,atp,2002,5,12,4,1,1
